"Compound","Rack.Number","N","yield.est","yield.sd","yield.log2.ratio","p.yield","p.adj.yield"
"Ibandronate sodium","L1021-12",4,4518.1589014792,123.669168879204,0.032972162367608,0.199056651787076,0.274814944541235
"Idoxuridine","L1021-12",4,4286.76647537098,247.776354367574,-0.042873020682547,0.375956110480384,0.461655422620944
"Isosorbide","L1021-12",4,4345.35831240571,110.714060152311,-0.023287703508932,0.302536564249365,0.386379061706069
"Isovaleramide","L1021-12",4,4201.99019102063,114.349678092806,-0.071690053909635,0.024836262563737,0.050412003170952
"Lactulose","L1021-12",4,4394.70939788133,101.318039205461,-0.006995078477766,0.71990468916772,0.785892639693309
"Levobetaxolol HCl","L1021-12",4,4266.05690390263,78.6123185922267,-0.049859638580016,0.019372138507917,0.041493735460619
"Levobupivacaine HCl","L1021-12",4,4745.81503845833,97.1480882428072,0.103893026446958,0.002360564512308,0.008144565516287
"Liothyronine Sodium","L1021-12",4,3642.0021244537,83.3544810717595,-0.278031084279259,1.26E-05,0.000110755560742
"Lomefloxacin HCl","L1021-12",4,4757.88487277993,215.213428482998,0.107557514939826,0.046920727674697,0.083494400191608
"Lomerizine HCl","L1021-12",4,4159.79790348423,71.8911512694943,-0.086249408897394,0.000983026622772,0.004179448673592
"Loxapine Succinate","L1021-12",4,4411.23095184748,64.653371130319,-0.001581552835817,0.907190321942539,0.942467297152075
"Mechlorethamine HCl","L1021-12",2,76.5625713444112,108.270607853271,-5.84997975455162,0.005608568760718,0.015817604051268
"Meclizine 2HCl","L1021-12",4,3469.5207261497,177.694071152721,-0.348026463085336,0.001059481683078,0.004418977399672
"Methyldopa","L1021-12",4,4391.51790041113,61.8656172665055,-0.008043163763851,0.54711332911573,0.622707571480598
"Mevastatin","L1021-12",4,2916.96675916381,102.744852821211,-0.598293902316913,5.31E-06,5.68E-05
"Mexiletine HCl","L1021-12",4,4459.61545846022,116.46101856373,0.014156467358978,0.525842679422803,0.603011007667565
"Mezlocillin Sodium","L1021-12",4,4527.40829889294,83.704178586568,0.035922572029082,0.066666298056896,0.112456716090856
"Minocycline HCl","L1021-12",4,4892.03333289701,208.888898224061,0.147671385857053,0.017143331317233,0.037700073430668
"Montelukast Sodium","L1021-12",4,4850.60378837103,160.809890808262,0.135401492610283,0.00916073003754,0.023248733355862
"NAD+","L1021-12",4,4806.49014907289,117.856184370725,0.122220928822105,0.003468982179315,0.010955555540743
"Neomycin sulfate","L1021-12",4,4058.45053837551,126.179791555753,-0.12183381710907,0.006546744036056,0.017658519796301
"Netilmicin Sulfate","L1021-12",4,4666.43755099627,158.65875262717,0.079558740584068,0.04547169691325,0.081774978789251
"Nicaraven","L1021-12",4,4354.76176474023,134.8781050652,-0.02016905245291,0.441876071201114,0.524048585941574
"Nicardipine HCl","L1021-12",4,4154.84264028823,74.7054087528601,-0.087969010471969,0.001193276671538,0.00481389107967
"Nifuroxazide","L1021-12",4,4005.0764430197,106.381959709373,-0.140933069205691,0.001641883007396,0.006175787012839
"Nithiamide","L1021-12",4,4345.70743312372,131.223058434811,-0.023171797187762,0.372448584757912,0.457917196558702
"Oseltamivir phosphate","L1021-12",4,3132.72863208306,137.044898928888,-0.495343044319231,9.48E-05,0.000644363095343
"Oxybuprocaine HCl","L1021-12",4,4348.91622670303,143.75513330852,-0.022106929753492,0.428917822973768,0.512678679576263
"Pamidronate","L1021-12",4,4624.23468371701,157.333196815099,0.066451769510055,0.071970283997702,0.119567438204586
"Paromomycin Sulfate","L1021-12",4,4710.52491047361,90.7171516415076,0.093124985266348,0.002525383596731,0.008608074777133
"Penciclovir","L1021-12",4,4433.75046555395,112.036318327276,0.005764728499225,0.785075048701265,0.839877365412555
"Penfluridol","L1021-12",2,1.10E-66,1.55E-66,-231.224716824326,6.32E-49,8.93E-47
"Pentoxyverine Citrate","L1021-12",4,4261.8055721958,126.300620545915,-0.051298070706685,0.085924616005565,0.138333034074106
"Phenazopyridine HCl","L1021-12",4,3915.0631026606,133.273996478128,-0.173727287205458,0.002554286561677,0.008646959815816
"Phenindione","L1021-12",4,4333.51371198091,156.939913288324,-0.027225578581982,0.377081781286674,0.462176492004808
"Pheniramine Maleate","L1021-12",4,4252.34351161626,87.3285745397648,-0.054504703186386,0.021734823665511,0.045403662304069
"Pilocarpine HCl","L1021-12",4,4728.25671318314,146.714457830923,0.098545518328584,0.01856989613793,0.040432472097673
"Pimecrolimus","L1021-12",4,4239.16057889587,82.3864187551896,-0.058984231603792,0.012536844047345,0.029790072934616
"Piperacillin Sodium","L1021-12",4,4283.93988453112,101.473323716521,-0.043824612900012,0.071429352296923,0.118968685333628
"Pramoxine HCl","L1021-12",4,4240.78027618567,200.961370964714,-0.058433112364618,0.178661945654562,0.251040985471975
"Primaquine Diphosphate","L1021-12",4,4226.52486585749,33.8909016367525,-0.063290910417868,2.99E-06,3.44E-05
"Proflavine Hemisulfate","L1021-12",4,303.263843528381,606.527687056762,-3.86411743937454,0.00082237238929,0.00363720405733
"Quinacrine 2HCl","L1021-12",4,4500.30943166719,82.5395617885685,0.027261353335696,0.133992963755864,0.199626291895511
"Ribostamycin Sulfate","L1021-12",4,4936.4867077264,146.516801465154,0.160721794355848,0.003451618834794,0.010918160698222
"Salicylanilide","L1021-12",4,3870.43997510755,237.33272254195,-0.190265273037125,0.017240310121898,0.037871214567769
"Sasapyrine","L1021-12",4,4282.48367796618,38.6546099581746,-0.044315100440035,0.00051253126718,0.002500369930857
"Serotonin HCl","L1021-12",4,4639.58724987092,122.434766761171,0.071233616892605,0.027670327935855,0.054978201410488
"Sertaconazole nitrate","L1021-12",3,659.770529131322,565.505173647618,-2.74272660651682,0.007232666354491,0.019116285271161
"Sodium ascorbate","L1021-12",4,4769.874205562,144.455275369828,0.11118837082855,0.011806398424322,0.028430267582077
"Sodium butyrate","L1021-12",4,4855.11248888864,78.1036735529022,0.136741873919544,0.000118855240566,0.000778068909267
"Sodium Monofluorophosphate","L1021-12",4,4706.84542256331,51.6507758359343,0.091997626132406,1.21E-05,0.000109461748929
"Sodium Nitrite","L1021-12",4,4336.97411079024,86.5522293552261,-0.026074016970036,0.169352062216732,0.23983454656338
"Spiramycin","L1021-12",4,4504.19984712092,66.6079592741753,0.028507991715989,0.069953018685502,0.117086346335862
"2-Thiouracil","L1021-13",4,3425.19801625125,53.7833749278561,-0.017646765039067,0.22240715195659,0.30034080561351
"Adenosine","L1021-13",4,3413.31958292073,56.9399474796906,-0.022658662382549,0.153201087846438,0.221240723646755
"Adiphenine HCl","L1021-13",4,3392.70647394483,86.8229101948089,-0.031397541950931,0.183573343602082,0.256909086203325
"Albendazole Oxide","L1021-13",4,3422.76960611034,94.6407051462026,-0.018669975313296,0.422065263716849,0.506017602406434
"Alibendol","L1021-13",4,3405.40278823761,37.2960656995145,-0.026008710951615,0.03187020010517,0.06147062010529
"Allylthiourea","L1021-13",4,3406.31215315613,76.7277545167662,-0.025623510960896,0.211330027740279,0.288734944604376
"Amidopyrine","L1021-13",4,3418.53245789235,25.7637915831516,-0.020457036736993,0.021357400895873,0.044782876812942
"Amiloride HCl","L1021-13",4,3349.31719929209,45.3892216984402,-0.049967146163531,0.005761136151076,0.016022950214526
"Amphotericin B","L1021-13",4,13801.0405771457,25407.2005368752,1.99287098290703,0.475524849424906,0.555950696222968
"Antipyrine","L1021-13",4,3342.71712571221,116.910443096175,-0.05281288665083,0.120518187288082,0.183513449649831
"Articaine HCl","L1021-13",4,3397.57147161978,43.1996251411999,-0.029330260088007,0.035735948837154,0.066966797015216
"Aspartame","L1021-13",4,3411.78040445444,20.224205914625,-0.023309367920082,0.003536496184797,0.01111550549657
"Azacyclonol","L1021-13",4,3482.9379642715,128.736610629056,0.006470616785173,0.826504157016199,0.874290878873656
"Azathioprine","L1021-13",4,3434.54941708065,57.1872946160329,-0.013713317608125,0.350245498281533,0.434401097931361
"Azlocillin sodium salt","L1021-13",4,3461.35692401055,63.4118209816945,-0.002496444809113,0.869247066539103,0.910705591175308
"Besifloxacin HCl","L1021-13",4,3709.53589715831,47.1816613964285,0.09740454140564,0.000283750836059,0.001580212402505
"Betamethasone","L1021-13",4,3397.26108231438,43.8248442597138,-0.029462065282147,0.037064079285371,0.068997819912597
"Bifonazole","L1021-13",4,2158.17440990883,19.544816005198,-0.684022701102007,1.05E-23,6.69E-22
"Bisacodyl","L1021-13",4,3386.79856696308,64.3812620768003,-0.033911976326512,0.080439169919315,0.131428296636764
"Bromhexine HCl","L1021-13",4,3538.19164931125,63.3632628432118,0.02917803494762,0.1060028270274,0.163852688845324
"Budesonide","L1021-13",4,3516.63150127872,124.187810623256,0.020360006537887,0.489492076366183,0.568247701101553
"Buflomedil HCl","L1021-13",4,3431.44576337984,88.0534182447681,-0.015017608097728,0.482787646053276,0.562777816183565
"Butenafine HCl","L1021-13",4,2872.11080471126,83.1239119014942,-0.271722751318372,0.000314275630556,0.001716361661901
"Butoconazole nitrate","L1021-13",3,682.692849197686,592.121155417033,-2.34452561436701,0.014638350519522,0.0334953923346
"Carbazochrome sodium sulfonate (AC-17)","L1021-13",4,3413.31696047003,30.0753483545406,-0.022659770804418,0.024228740031298,0.049534869743408
"Carbidopa","L1021-13",4,3624.08650435532,55.4378788847368,0.063783231832078,0.005267928360608,0.015006764220349
"Carbimazole","L1021-13",4,3583.0682396367,57.8298550042855,0.047361359915616,0.01922827688104,0.041345942265054
"Cefoselis Sulfate","L1021-13",4,3553.12584456277,61.4120263364887,0.035254626864519,0.059661144518471,0.103103219154736
"Ceftiofur HCl","L1021-13",4,3590.87214140225,94.1554059176651,0.050500124449382,0.074237673148531,0.122613099260355
"Chlormezanone","L1021-13",4,3376.70611244297,88.4075368181445,-0.038217538482115,0.129771646564005,0.194657469846007
"Chloroxine","L1021-13",3,1010.54451366684,194.333173667338,-1.77870128739816,0.001855204238583,0.006804710166379
"Cinepazide maleate","L1021-13",4,3256.38179283271,74.8917869413881,-0.090564302493259,0.007203707266247,0.019065233286975
"Clindamycin HCl","L1021-13",4,3481.88722026375,74.4524303079747,0.006035314206702,0.731857416088089,0.797180226780249
"Clobetasol propionate","L1021-13",4,2665.3061813568,42.3350376677502,-0.379532885632948,1.62E-07,2.45E-06
"Clorsulon","L1021-13",4,3435.0460075665,42.1984316921107,-0.013504738037349,0.242161338212141,0.320880003783782
"Cloxacillin Sodium","L1021-13",4,3463.18543033826,82.1132296780929,-0.001734523822122,0.927962818139497,0.956009635988424
"Cortisone acetate","L1021-13",4,3418.88935564695,93.1946114675098,-0.020306425984821,0.380669868901639,0.465132466513313
"Crystal Violet","L1021-13",4,487.222617335757,563.654094343787,-2.83118114888007,0.001779557616381,0.00658836218649
"Cyclamic acid","L1021-13",4,3496.35768187464,112.194441650278,0.012018621878315,0.645761245491768,0.717230327155744
"Cyclosporin A","L1021-13",4,3308.31252854148,28.2285762849943,-0.067738631091941,1.24E-05,0.000110103546135
"Cytidine","L1021-13",4,3395.87972371824,36.0298822334908,-0.030048798070618,0.015491231131376,0.035041377513422
"Deflazacort","L1021-13",4,3316.27086684668,79.0672947722454,-0.064272311764456,0.025693488410862,0.051815642553509
"Deoxyarbutin","L1021-13",4,3249.25162480734,80.6346989771233,-0.093726688539128,0.008694189682286,0.022264783681191
"Dexamethasone acetate","L1021-13",4,3433.3877399841,66.9281659262713,-0.014201366861913,0.397668044576263,0.48232498412716
"Diclazuril","L1021-13",3,751.346167373108,653.165883245469,-2.20628450182123,0.018642529369365,0.040501407212346
"Diclofenac Diethylamine","L1021-13",4,3092.17102237201,99.8151925450826,-0.165214045746814,0.003437950151224,0.010892351681041
"Diclofenac Potassium","L1021-13",4,3162.18933609887,131.301318266136,-0.132910408409184,0.016775014060271,0.037096423710466
"Dimethyl Fumarate","L1021-13",4,3094.99482968999,89.0277641378849,-0.163897160699814,0.002204598059676,0.007659912766222
"Diphenhydramine HCl","L1021-13",4,3405.28928254117,106.378194468233,-0.026056798312982,0.331078554508562,0.41505535971048
"Dipyridamole","L1021-13",4,3483.86842744988,155.9920327799,0.006855979760886,0.847211065122955,0.891393303188621
"DL-Carnitine HCl","L1021-13",4,3413.59744577588,70.4689328440506,-0.02254122390726,0.227772869577635,0.306539797927151
"dmso","L1021-13",32,3467.35165392815,72.4061144510728,0,1,1
"Dronedarone HCl","L1021-13",4,2819.81990235375,131.858895357729,-0.29823113725376,0.0017314264909,0.006470756469772
"Dyclonine HCl","L1021-13",4,3051.23192658203,95.7719732258998,-0.184442315573061,0.002072437184344,0.007290406251687
"Econazole nitrate","L1021-13",4,1003.09806214458,1158.23365420182,-1.78937151038963,0.023762804996014,0.048682969406342
"Erdosteine","L1021-13",4,3525.42303956624,126.952327707562,0.023962226658469,0.43128326674028,0.515194573018449
"Erythromycin","L1021-13",4,3472.15103062613,40.3543284255,0.001995543018061,0.847657769344769,0.891393303188621
"Erythromycin Ethylsuccinate","L1021-13",4,3469.57042718484,36.2756446659088,0.00092289152048,0.923365069416642,0.954256530181234
"Estradiol Benzoate","L1021-13",4,6.08E-294,0,-985.802891584739,7.07E-54,6.99E-51
"Famciclovir","L1021-13",4,3440.03942497955,66.7579659507907,-0.011409060863204,0.488065018848881,0.56692393787558
"Fenofibrate","L1021-13",4,3375.59676982451,19.5123742708375,-0.038691582119259,2.45E-05,0.00019848665625
"Fenoprofen Calcium","L1021-13",4,4301.18838237366,96.8507621837575,0.310901159400283,0.000210202676791,0.001240509528406
"Retinyl (Vitamin A) Palmitate","L1021-13",4,3307.02720286033,106.987195882381,-0.068299247200789,0.053928572355218,0.094602295959419
"Sucralose","L1021-13",4,3335.41825610718,44.2926789143933,-0.055966475661554,0.00306254143235,0.009909401655902
"Sulfadoxin","L1021-13",4,3261.21161436985,56.4509324136902,-0.088426101958139,0.001971520572685,0.007086720313089
"Sulfaguanidine","L1021-13",4,3393.36685999734,63.4790608693865,-0.031116750500809,0.095933212445232,0.151003153665782
"Sulfapyridine","L1021-13",4,3344.11344910275,65.1686247943605,-0.052210368361259,0.024564020839627,0.050013459526203
"Taurine","L1021-13",4,3679.50837430458,74.6455228526884,0.085678858030925,0.006971849055103,0.018524356060853
"Tenoxicam","L1021-13",4,3476.78392321901,50.9634418092627,0.003919248507729,0.755118000008923,0.817114551733794
"Teriflunomide","L1021-13",4,3411.25488471636,107.292919447594,-0.023531604707491,0.376826761158827,0.462150438468363
"Thiamine HCl (Vitamin B1)","L1021-13",4,3717.83724852675,87.2586485938453,0.100629456379992,0.007535790456983,0.019837893120447
"Thiamphenicol","L1021-13",4,3430.20464827596,64.9369024820949,-0.015539508957621,0.347206671394752,0.43171546499838
"Ticarcillin sodium","L1021-13",4,3446.57507936329,42.2884309192504,-0.008670717082455,0.435408273976216,0.517621458364261
"Tiratricol","L1021-13",3,726.893574416881,629.803305312315,-2.2540181024978,0.017056048966422,0.037591760096562
"Tobramycin","L1021-13",4,3302.81629607731,15.6842095151534,-0.070137431465314,8.46E-11,2.14E-09
"Tolperisone HCl","L1021-13",4,3347.28054891075,60.6321128763341,-0.050844685955007,0.020430237982285,0.043198481808531
"Tranexamic Acid","L1021-13",4,3652.19075487463,16.4600510616011,0.074927959565061,2.49E-11,6.48E-10
"Triamcinolone","L1021-13",4,3327.91932066096,48.4952005476649,-0.059213701671933,0.00411602222846,0.012442470864931
"Triclabendazole","L1021-13",3,807.554984914934,698.457973765448,-2.10220176138085,0.022130809413944,0.045958624171605
"Trometamol","L1021-13",4,3744.23644104841,83.042603988443,0.110837381043715,0.004440749440493,0.013123111575268
"Troxipide","L1021-13",4,3450.28067131564,82.5066409699183,-0.00712043392709,0.714950023304096,0.781346708718738
"Uracil","L1021-13",4,17070.4601499962,667.920539248767,2.29959588288966,3.18E-05,0.000249771892366
"Valganciclovir HCl","L1021-13",4,3394.48387988864,110.178582676489,-0.030641925954997,0.279788996008801,0.362478928643119
"Valnemulin HCl","L1021-13",4,3455.62230337438,77.0517335934044,-0.004888619305162,0.788116707522228,0.84155777398708
"Verapamil HCl","L1021-13",4,3503.99159561501,96.7652031794651,0.015165154551172,0.510913983715804,0.589653792064299
"Vitamin A Acetate","L1021-13",4,3295.07810853922,44.2513293042566,-0.073521495901864,0.00087415363608,0.003823455173739
"Voglibose","L1021-13",4,3395.24791778661,25.164724043095,-0.03031723752136,0.001935916779614,0.007009720647064
"Zoxazolamine","L1021-13",4,3684.42709606949,61.6723192434322,0.087606147204394,0.002623996569037,0.008810352978967
"(+,-)-Octopamine HCl","L1021-14",4,3591.78546322599,51.2083075581864,0.02165754291683,0.126490776725004,0.190748104041853
"dmso","L1021-14",32,3538.26876317866,81.7090072692552,0,1,1
"Fenoprofen calcium hydrate","L1021-14",4,3716.29435662715,132.421747371293,0.070821140040813,0.071317007160053,0.118881722728014
"Foscarnet Sodium","L1021-14",4,3574.5087405332,75.9086547293745,0.014701342199369,0.423527839376792,0.507155989368817
"Gemfibrozil","L1021-14",4,3149.14402778929,87.8601987371275,-0.168083896377621,0.001562059436619,0.00595027265163
"Guanidine HCl","L1021-14",4,3657.72802370444,152.729499323877,0.047904167356154,0.215806958961621,0.293329490718177
"Hydrochlorothiazide","L1021-14",4,3472.43172184742,110.185007657683,-0.027097310904358,0.321917960019604,0.405887631989003
"Hydrocortisone","L1021-14",4,3379.50196884658,52.47158556409,-0.066232983003504,0.003096558217921,0.009986779113916
"Indapamide","L1021-14",4,3401.32188422474,26.7108281898752,-0.056948095784508,1.23E-05,0.000110103546135
"Inulin","L1021-14",4,3697.98077255866,78.5398663262761,0.063694085760061,0.02010442932574,0.042692219953801
"Isoconazole nitrate","L1021-14",3,26.0708815579221,31.8501711273357,-7.08446046073548,1.67E-10,3.94E-09
"Isoniazid","L1021-14",4,3432.35919775782,77.0199051269002,-0.043843098441558,0.06326893445004,0.107737022745675
"Levofloxacin","L1021-14",4,3507.99208112767,31.0180684272001,-0.012398146715578,0.184362550454369,0.25758640441575
"Levonorgestrel","L1021-14",4,2875.66033013166,32.7790035785681,-0.29915036151778,2.48E-10,5.78E-09
"Levosimendan","L1021-14",4,3351.33261160282,54.975426698823,-0.078308760171766,0.002020910662246,0.007158962735831
"Lomustine","L1021-14",3,976.950506525081,681.936928310213,-1.85668625727999,0.022698605565635,0.046793684257831
"Lonidamine","L1021-14",4,3070.30372722757,32.7793618637739,-0.20466225773552,5.37E-09,1.00E-07
"Meglumine","L1021-14",4,3357.11447837389,54.2996656342334,-0.075821903684333,0.002144867553719,0.007518445307984
"Menadione","L1021-14",4,2943.86760925659,26.4326507076769,-0.265330845391383,3.12E-13,9.65E-12
"Mepivacaine HCl","L1021-14",4,3733.80863382764,52.5542185784186,0.077604350271036,0.001227815690514,0.004893934718037
"Mequinol","L1021-14",4,3407.61405291169,53.2696400841659,-0.054281692919528,0.007688461064717,0.020159267274464
"Mesalamine","L1021-14",4,3424.26467652952,96.6371270078832,-0.04724941947466,0.094940178963171,0.149797872154979
"Metformin HCl","L1021-14",4,3474.23426805412,59.313821789655,-0.026348599353949,0.115348496926668,0.176978108752158
"Methacycline HCl","L1021-14",4,3534.18640068487,36.7703987725604,-0.001665505017015,0.865970632914255,0.907753945531009
"Methenamine","L1021-14",4,3283.51172079757,73.440175370806,-0.10780403270843,0.002986417439846,0.009742817291378
"Methylthiouracil","L1021-14",4,3277.24510936038,44.9412569334252,-0.110560059864167,7.36E-05,0.00052349390152
"Metolazone","L1021-14",4,3324.82821067435,63.7588425145258,-0.0897638373303,0.002792086767514,0.009243031209796
"Metronidazole","L1021-14",4,3353.09498656025,134.941196554196,-0.077550285378024,0.067960681727711,0.114347461936753
"Miconazole","L1021-14",3,672.692976079277,582.670464092112,-2.3950235383238,0.013377721093484,0.031336202134855
"Miconazole Nitrate","L1021-14",3,377.151432020732,649.333362535721,-3.22982782891888,0.013672508436361,0.031800646092572
"Mometasone furoate","L1021-14",4,3321.79154330807,34.4243748640571,-0.091082096962157,8.57E-06,8.39E-05
"Moroxydine HCl","L1021-14",4,3438.49323624268,30.5456568007482,-0.041267130076983,0.000786001731329,0.003499832033417
"Mycophenolic acid","L1021-14",3,8.81422639315638,12.7296912122515,-8.64899396977989,3.29E-41,3.10E-39
"Nadifloxacin","L1021-14",4,2965.41009598002,13.1965234563822,-0.254812004343106,5.01E-27,3.53E-25
"Nafcillin Sodium","L1021-14",4,3554.33620546742,28.2819038687078,0.006536514881598,0.443018877262107,0.524774308176863
"Naftifine HCl","L1021-14",4,3236.22779605879,124.320487870823,-0.128730476043092,0.014060168723571,0.032548512738805
"Nalidixic acid","L1021-14",4,3183.11068887176,85.6063204169685,-0.152606311947722,0.001904636497607,0.006909112579391
"Nedaplatin","L1021-14",4,3202.72711553375,59.1387138662691,-0.143742757516672,0.000255703100762,0.001461055000599
"Nicotinic Acid","L1021-14",4,3402.7066847565,72.8241044610069,-0.056360842257536,0.025711252071316,0.051815642553509
"Nifedipine","L1021-14",4,3385.05120397392,68.5303421298671,-0.063865980899954,0.013554135124276,0.031649825582848
"Nisoldipine","L1021-14",3,501.417643794816,753.79851617214,-2.81895897031647,0.019830994520112,0.042236472988467
"Noradrenaline bitartrate monohydrate","L1021-14",4,3382.15014004531,41.6855615341581,-0.065102932657922,0.000646889184504,0.003009176277093
"Norethindrone","L1021-14",4,3253.62208175948,79.9431438304165,-0.120996950527674,0.003020024482351,0.009820046713171
"Novobiocin Sodium","L1021-14",4,3380.98322070429,39.8270362060012,-0.065600781413319,0.000415164517632,0.002131896756774
"Nystatin (Fungicidin)","L1021-14",4,1059.36787563405,39.7208275307978,-1.73983997179235,4.29E-12,1.18E-10
"Ornidazole","L1021-14",4,3570.89125592313,74.0182983414086,0.013240562521279,0.45795893788821,0.53795889495246
"Oxacillin sodium monohydrate","L1021-14",4,3731.6474799977,44.7785012388495,0.076769066812766,0.000370330478766,0.001962343628859
"Oxfendazole","L1021-14",4,3742.04819326995,102.000237098766,0.080784501158021,0.023549791081149,0.048305466079098
"Oxibendazole","L1021-14",4,3559.49874675247,121.958778852653,0.008630455510761,0.754947882413677,0.817114551733794
"Oxytetracycline (Terramycin)","L1021-14",4,3363.25627493314,60.1817591551335,-0.073184923603815,0.004488277505513,0.013204352125593
"Oxytetracycline Dihydrate","L1021-14",4,3347.2532054549,92.8634677079145,-0.080065948900158,0.020876803242165,0.044001535191642
"Pefloxacin Mesylate","L1021-14",4,3438.83229163,53.2229067622653,-0.041124878986993,0.021946272455109,0.045719473807955
"Phenylbutazone","L1021-14",4,2506.9902814544,72.0892710053945,-0.497087234328936,1.12E-05,0.000103140985917
"Pidotimod","L1021-14",4,3588.63406642592,87.0744081988232,0.020391181025723,0.33859792265926,0.422339490913159
"Pizotifen Malate","L1021-14",4,3610.85776279271,75.9074769297737,0.029297953652196,0.149770150299714,0.217238141703987
"Potassium Iodide","L1021-14",4,3524.23492398879,59.9807259410888,-0.005733540893937,0.692571236330951,0.761096906184709
"Pranlukast","L1021-14",4,3031.40209230452,106.271228516475,-0.223058410511759,0.001496363866385,0.005750716123254
"Pranoprofen","L1021-14",4,3373.5747003904,80.84088071938,-0.068765530291944,0.020263787039889,0.04293837832568
"Praziquantel","L1021-14",4,3428.89304062886,109.858339061947,-0.045300735605315,0.138225766937863,0.204851830012111
"Prednisolone","L1021-14",4,3382.45475647464,89.7363178415168,-0.064973000867676,0.034118426683625,0.065019489784696
"Prednisolone Acetate","L1021-14",4,3439.0376931384,79.3661081497422,-0.0410387093623,0.081233786225582,0.132180407710267
"Probenecid","L1021-14",4,2733.48966148383,170.686243580267,-0.372299718757187,0.002088111687756,0.007332498768549
"Probucol","L1021-14",4,3533.99384746593,29.3428930377558,-0.001744109569923,0.839425077227364,0.885089801428533
"Protionamide","L1021-14",4,3606.41535011237,39.1096523546076,0.027521923438944,0.026538184532863,0.053157032240598
"Pyridoxine HCl","L1021-14",4,3518.30633732856,87.2051118728027,-0.008162534712296,0.688045371015365,0.757808188577925
"Rebamipide","L1021-14",4,3502.71977902864,59.3964344776495,-0.014568062033168,0.335325437482908,0.418786095959386
"Retapamulin","L1021-14",4,3532.54230448426,26.4629152747569,-0.0023367999194,0.774760225397765,0.831994006307106
"Rifampin","L1021-14",4,3334.32725197937,62.6185818682645,-0.08564793129509,0.00302806129874,0.009830011802314
"Ronidazole","L1021-14",4,3402.74740410325,81.1488496770896,-0.056343577987185,0.037128646321784,0.069052995087645
"Ropivacaine HCl","L1021-14",4,3360.71574114256,64.5559334757213,-0.074275117217508,0.006071271430103,0.016670699468492
"Roxithromycin","L1021-14",4,3440.76229455397,105.132815869912,-0.040315411020395,0.159083993844145,0.228401638220679
"Sodium Nitroprusside","L1021-14",4,3072.3250228158,41.1815428696619,-0.203712790220808,6.91E-07,9.10E-06
"Sodium Picosulfate","L1021-14",4,3456.61986555865,98.8104189255074,-0.033681682795287,0.197141407580659,0.27299576898028
"Sodium salicylate","L1021-14",4,3488.43325847241,39.7408145298383,-0.020464405865964,0.083119765328219,0.134694898404827
"Sorbitol","L1021-14",4,3495.37060030648,53.8333861228189,-0.017598210836644,0.219903271356674,0.297201889383614
"Streptomycin sulfate","L1021-14",4,3634.3977183468,171.177239192159,0.038672667001752,0.344900904089376,0.429118368398172
"Sulbactam sodium","L1021-14",4,3723.19409713048,43.4674774986219,0.073497190772939,0.000362739081674,0.001938203147215
"Sulconazole Nitrate","L1021-14",3,367.87031187139,637.169999185713,-3.26577448105888,0.013094192553166,0.030744915294074
"Sulfamerazine","L1021-14",4,3409.67965623027,109.331715562616,-0.053407435220651,0.09635431971515,0.151545338167741
"Sulfameter","L1021-14",4,3474.00684656292,57.2333023380941,-0.026443040480053,0.105035993524565,0.162612497414303
"Sulfamethizole","L1021-14",4,3421.46603809669,36.7785503945799,-0.048429010721096,0.001251295229669,0.004977486255644
"Sulfamethoxazole","L1021-14",4,3222.94766609975,86.5710788391016,-0.134662875539898,0.003047991192997,0.009878489489435
"Sulfanilamide","L1021-14",4,3609.90837967673,93.8682335991357,0.028918583847332,0.226099501126437,0.305118575922843
"Sulfathiazole","L1021-14",4,3569.67225646291,64.9816665811856,0.012747983892117,0.423887357832479,0.5072792411833
"Sulfisoxazole","L1021-14",4,3427.30953392678,55.7693952580632,-0.04596714453419,0.0179002239821,0.039113128636976
"Sulindac","L1021-14",4,3532.16446141871,59.5704921615032,-0.002491119790128,0.861625163640924,0.904157615986257
"Terbinafine HCl","L1021-14",4,2299.6736528812,73.9742547485484,-0.621614495218818,6.66E-06,6.69E-05
"Tilmicosin","L1021-14",4,3937.0235930289,27.2112344612577,0.154061720234483,1.18E-10,2.90E-09
"Tinidazole","L1021-14",4,3595.28252615073,89.62309509736,0.023061507856307,0.298407298972836,0.381598467056466
"(6-)ε-​Aminocaproic acid","L1021-15",4,3623.66027174419,90.1871430941682,0.069659842691845,0.024563558280106,0.050013459526203
"5-Aminolevulinic acid HCl","L1021-15",4,3379.31048900876,76.8159382270961,-0.031058951807457,0.150521361900445,0.217848266820776
"Acetanilide","L1021-15",4,3357.33672032827,48.5060461907827,-0.040470624572809,0.015928269713016,0.03582501618047
"Acipimox","L1021-15",4,3330.43618874182,46.0631363212915,-0.052076722252408,0.00360016184974,0.011244107388523
"Alendronate","L1021-15",4,3581.35656130552,89.6088118691462,0.052718298761075,0.056051038678229,0.097666783072039
"Alfacalcidol","L1021-15",4,2615.99040301649,117.606830221044,-0.400430614152793,0.000339118074928,0.001831793535882
"Alprostadil","L1021-15",4,3540.31694512555,73.8419336841682,0.036090660301871,0.091666968127069,0.145562727700574
"Ambrisentan","L1021-15",4,3368.77720681827,19.6654905172982,-0.035562842985945,0.000280006009848,0.00156376237703
"Amorolfine HCl","L1021-15",4,500.370155536138,1000.61891859247,-2.78672021438329,0.009665359635436,0.024280071155347
"Atovaquone","L1021-15",4,3501.04208480137,97.6511300116733,0.019996541653812,0.407819602011604,0.492823565511578
